time_upper,rate
2.0,0.0692
4.0,0.0673
6.0,0.036
8.0,0.0341
10.0,0.0312
12.0,0.0321
14.0,0.0266
16.0,0.0355
18.0,0.0349
20.0,0.0322
22.0,0.0346
24.0,0.0289
26.0,0.0316
28.0,0.0312
30.0,0.0284
32.0,0.0436
34.0,0.032
36.0,0.0298
38.0,0.0232
40.0,0.0249
42.0,0.03
44.0,0.0251
46.0,0.0351
48.0,0.0323
50.0,0.0296
52.0,0.0329
54.0,0.025
56.0,0.0272
58.0,0.0289
60.0,0.025
62.0,0.0447
64.0,0.0343
66.0,0.0332
68.0,0.033
70.0,0.0304
72.0,0.0343
74.0,0.0307
76.0,0.0361
78.0,0.0386
80.0,0.0315
82.0,0.0378
84.0,0.0276
86.0,0.0283
88.0,0.0247
90.0,0.0259
92.0,0.0411
94.0,0.0302
96.0,0.0336
98.0,0.0337
100.0,0.0301
102.0,0.0339
104.0,0.0292
106.0,0.038
108.0,0.0299
110.0,0.0256
112.0,0.0308
114.0,0.0295
116.0,0.0323
118.0,0.0333
120.0,0.0309
122.0,0.0591
124.0,0.0389
126.0,0.0377
128.0,0.039
130.0,0.0343
132.0,0.0391
134.0,0.0343
136.0,0.0383
138.0,0.0371
140.0,0.0354
142.0,0.041
144.0,0.0333
146.0,0.0396
148.0,0.0365
150.0,0.0346
152.0,0.0587
154.0,0.0404
156.0,0.0393
158.0,0.0318
160.0,0.0312
162.0,0.0423
164.0,0.0292
166.0,0.0372
168.0,0.0365
170.0,0.0314
172.0,0.0359
174.0,0.029
176.0,0.0317
178.0,0.0305
180.0,0.0306
182.0,0.0529
184.0,0.0336
186.0,0.0307
188.0,0.0321
190.0,0.0268
192.0,0.0306
194.0,0.0297
196.0,0.041
198.0,0.0398
200.0,0.0335
202.0,0.0369
204.0,0.0305
206.0,0.0364
208.0,0.0339
210.0,0.032
212.0,0.0461
214.0,0.0322
216.0,0.0304
218.0,0.0331
220.0,0.0288
222.0,0.0409
224.0,0.0301
226.0,0.0409
228.0,0.036
230.0,0.0323
232.0,0.0378
234.0,0.0319
236.0,0.0348
238.0,0.028
240.0,0.0255
242.0,0.0591
244.0,0.0289
246.0,0.0343
248.0,0.0344
250.0,0.0288
252.0,0.0351
254.0,0.0312
256.0,0.0387
258.0,0.039
260.0,0.0317
262.0,0.0362
264.0,0.0271
266.0,0.0291
268.0,0.0309
270.0,0.0312
272.0,0.0451
274.0,0.0375
276.0,0.0409
278.0,0.054
280.0,0.0333
282.0,0.0363
284.0,0.0334
286.0,0.0339
288.0,0.0313
290.0,0.0241
292.0,0.0303
294.0,0.0231
296.0,0.0263
298.0,0.0286
300.0,0.0281
302.0,0.0528
304.0,0.0341
306.0,0.0345
308.0,0.0349
310.0,0.028
312.0,0.032
314.0,0.0288
316.0,0.0317
318.0,0.0348
320.0,0.0261
322.0,0.0353
324.0,0.0299
326.0,0.0332
328.0,0.0349
330.0,0.0323
332.0,0.0453
334.0,0.0359
336.0,0.0345
338.0,0.0294
340.0,0.0272
342.0,0.0259
344.0,0.0188
346.0,0.032
348.0,0.0354
350.0,0.0259
352.0,0.0338
354.0,0.0246
356.0,0.0278
358.0,0.0266
360.0,0.0201
362.0,0.0499
364.0,0.046
366.0,0.0438
368.0,0.0479
370.0,0.0529
372.0,0.0525
374.0,0.0506
376.0,0.0566
378.0,0.0556
380.0,0.0519
382.0,0.0521
384.0,0.0504
386.0,0.0507
388.0,0.048
390.0,0.0494
392.0,0.0691
394.0,0.0515
396.0,0.0529
398.0,0.053
400.0,0.0485
402.0,0.0553
404.0,0.0491
406.0,0.0554
408.0,0.0489
410.0,0.0509
412.0,0.0553
414.0,0.0494
416.0,0.048
418.0,0.0451
420.0,0.0446
422.0,0.0699
424.0,0.0547
