time_upper,rate
2.0,0.0373
4.0,0.025
6.0,0.0264
8.0,0.0246
10.0,0.0248
12.0,0.0262
14.0,0.023
16.0,0.0249
18.0,0.0251
20.0,0.0234
22.0,0.0252
24.0,0.0216
26.0,0.0223
28.0,0.0219
30.0,0.0223
32.0,0.0286
34.0,0.0247
36.0,0.027
38.0,0.0268
40.0,0.0265
42.0,0.0276
44.0,0.0273
46.0,0.0242
48.0,0.0233
50.0,0.0224
52.0,0.0237
54.0,0.0202
56.0,0.0241
58.0,0.0235
60.0,0.026
62.0,0.029
64.0,0.0245
66.0,0.0236
68.0,0.0254
70.0,0.0263
72.0,0.0246
74.0,0.0216
76.0,0.0258
78.0,0.0238
80.0,0.0256
82.0,0.0323
84.0,0.026
86.0,0.026
88.0,0.0282
90.0,0.0256
92.0,0.0315
94.0,0.0372
96.0,0.055
98.0,0.0187
100.0,0.0174
102.0,0.0221
104.0,0.0172
106.0,0.0173
108.0,0.0191
110.0,0.0223
112.0,0.0258
114.0,0.0207
116.0,0.0254
118.0,0.026
120.0,0.0265
122.0,0.0425
124.0,0.0378
126.0,0.034
128.0,0.0358
130.0,0.0331
132.0,0.0413
134.0,0.037
136.0,0.0447
138.0,0.0444
140.0,0.0416
142.0,0.0491
144.0,0.0613
146.0,0.0425
148.0,0.0301
150.0,0.0307
152.0,0.04
154.0,0.0327
156.0,0.03
158.0,0.0249
160.0,0.0311
162.0,0.0389
164.0,0.0299
166.0,0.034
168.0,0.0386
170.0,0.0279
172.0,0.0323
174.0,0.0387
176.0,0.0247
178.0,0.0214
180.0,0.0207
182.0,0.0315
184.0,0.0288
186.0,0.0208
188.0,0.0203
190.0,0.0226
192.0,0.0159
194.0,0.0188
196.0,0.0178
198.0,0.0205
200.0,0.022
202.0,0.0201
204.0,0.0231
206.0,0.0206
208.0,0.0214
210.0,0.0224
212.0,0.0264
214.0,0.0263
216.0,0.0231
218.0,0.0222
220.0,0.023
222.0,0.0213
224.0,0.0214
226.0,0.0213
228.0,0.0224
230.0,0.0216
232.0,0.0217
234.0,0.0217
236.0,0.0274
238.0,0.0208
240.0,0.0213
242.0,0.0278
244.0,0.0233
246.0,0.0258
248.0,0.0207
250.0,0.0231
252.0,0.0252
254.0,0.0228
256.0,0.0274
258.0,0.025
260.0,0.0231
262.0,0.0218
264.0,0.0218
266.0,0.0304
268.0,0.027
270.0,0.0264
272.0,0.031
274.0,0.029
276.0,0.0266
278.0,0.0262
280.0,0.0233
282.0,0.0215
284.0,0.0156
286.0,0.0162
288.0,0.0188
290.0,0.0156
292.0,0.0177
294.0,0.0157
296.0,0.0166
298.0,0.017
300.0,0.0143
302.0,0.021
304.0,0.0151
306.0,0.0189
308.0,0.0238
310.0,0.0206
312.0,0.0211
314.0,0.0212
316.0,0.0178
318.0,0.0218
320.0,0.0188
322.0,0.0217
324.0,0.0187
326.0,0.0218
328.0,0.0236
330.0,0.0181
332.0,0.0202
334.0,0.019
336.0,0.0179
338.0,0.0222
340.0,0.0172
342.0,0.018
344.0,0.015
346.0,0.015
348.0,0.0151
350.0,0.0168
352.0,0.0149
354.0,0.0121
356.0,0.0171
358.0,0.0169
360.0,0.0153
362.0,0.0185
364.0,0.0202
366.0,0.0228
368.0,0.02
370.0,0.021
372.0,0.0182
374.0,0.0188
376.0,0.0175
378.0,0.0212
380.0,0.0189
382.0,0.0229
384.0,0.0199
386.0,0.0202
388.0,0.0251
390.0,0.0248
392.0,0.0262
394.0,0.0181
396.0,0.0189
398.0,0.016
400.0,0.0161
402.0,0.0167
404.0,0.0139
406.0,0.0151
408.0,0.0153
410.0,0.0149
412.0,0.0154
414.0,0.0125
416.0,0.0133
418.0,0.0146
420.0,0.0124
422.0,0.0204
424.0,0.0161
426.0,0.0157
428.0,0.0151
430.0,0.0158
432.0,0.015
434.0,0.016
