time_upper,rate
2.0,0.4515
4.0,0.3832
6.0,0.3465
8.0,0.376
10.0,0.351
12.0,0.3574
14.0,0.3757
16.0,0.3413
18.0,0.3581
20.0,0.3529
22.0,0.3469
24.0,0.3622
26.0,0.3424
28.0,0.3699
30.0,0.3576
32.0,0.3824
34.0,0.3922
36.0,0.3478
38.0,0.3572
40.0,0.3496
42.0,0.3422
44.0,0.3737
46.0,0.354
48.0,0.419
50.0,0.3546
52.0,0.3519
54.0,0.3615
56.0,0.3421
58.0,0.3538
60.0,0.3982
62.0,0.4418
64.0,0.3757
66.0,0.3523
68.0,0.3745
70.0,0.3589
72.0,0.3512
74.0,0.3709
76.0,0.3559
78.0,0.3667
80.0,0.3564
82.0,0.3531
84.0,0.3754
86.0,0.3471
88.0,0.3623
90.0,0.3537
92.0,0.3569
94.0,0.3659
96.0,0.3446
98.0,0.3609
100.0,0.3659
102.0,0.3438
104.0,0.3638
106.0,0.3436
108.0,0.3659
110.0,0.3546
112.0,0.3483
114.0,0.362
116.0,0.3503
118.0,0.3581
120.0,0.3813
122.0,0.4093
124.0,0.3683
126.0,0.3388
128.0,0.3615
130.0,0.3519
132.0,0.3519
134.0,0.3664
136.0,0.3393
138.0,0.3575
140.0,0.3516
142.0,0.3489
144.0,0.3652
146.0,0.3386
148.0,0.368
150.0,0.3493
152.0,0.3506
154.0,0.3642
156.0,0.3433
158.0,0.3646
160.0,0.347
162.0,0.3406
164.0,0.3725
166.0,0.3363
168.0,0.3593
170.0,0.3489
172.0,0.3517
174.0,0.3722
176.0,0.3394
178.0,0.3596
180.0,0.3837
182.0,0.4232
184.0,0.3681
186.0,0.341
188.0,0.3712
190.0,0.3546
192.0,0.3432
194.0,0.3647
196.0,0.3451
198.0,0.3605
200.0,0.3476
202.0,0.3463
204.0,0.3636
206.0,0.3411
208.0,0.3686
210.0,0.3502
212.0,0.3556
214.0,0.3665
216.0,0.3392
218.0,0.3576
220.0,0.3559
222.0,0.3517
224.0,0.3682
226.0,0.3415
228.0,0.3663
230.0,0.3532
232.0,0.3512
234.0,0.3648
236.0,0.3492
238.0,0.3664
240.0,0.3888
242.0,0.4318
244.0,0.3608
246.0,0.3395
248.0,0.3681
250.0,0.3514
252.0,0.353
254.0,0.3685
256.0,0.3414
258.0,0.3589
260.0,0.3473
262.0,0.3452
264.0,0.3654
266.0,0.3373
268.0,0.3658
270.0,0.3525
272.0,0.3459
274.0,0.3548
276.0,0.3429
278.0,0.3576
280.0,0.3499
282.0,0.3473
284.0,0.3721
286.0,0.344
288.0,0.3567
290.0,0.3497
292.0,0.3516
294.0,0.355
296.0,0.3453
298.0,0.3565
300.0,0.3855
302.0,0.4389
304.0,0.357
306.0,0.3408
308.0,0.3627
310.0,0.345
312.0,0.343
314.0,0.3587
316.0,0.3452
318.0,0.3546
320.0,0.3482
322.0,0.3472
324.0,0.3615
326.0,0.3371
328.0,0.3566
330.0,0.3421
332.0,0.3484
334.0,0.361
336.0,0.3351
338.0,0.3534
340.0,0.3516
342.0,0.3399
344.0,0.3652
346.0,0.3338
348.0,0.3744
350.0,0.3619
352.0,0.3461
354.0,0.3633
356.0,0.3382
358.0,0.3553
360.0,0.3892
362.0,0.4177
364.0,0.3754
366.0,0.3495
368.0,0.3694
370.0,0.3568
372.0,0.3505
374.0,0.3715
376.0,0.341
378.0,0.3696
380.0,0.3616
382.0,0.3597
384.0,0.3696
386.0,0.3402
388.0,0.3693
390.0,0.3515
392.0,0.3513
394.0,0.3683
396.0,0.3468
398.0,0.3702
400.0,0.3502
402.0,0.348
404.0,0.3631
406.0,0.3435
408.0,0.3733
410.0,0.3557
412.0,0.3607
414.0,0.3644
416.0,0.345
418.0,0.3631
420.0,0.3599
422.0,0.4108
424.0,0.3685
426.0,0.3793
428.0,0.3689
430.0,0.3623
432.0,0.3481
434.0,0.3673
436.0,0.3493
438.0,0.3604
440.0,0.3501
442.0,0.3538
444.0,0.3741
446.0,0.3485
448.0,0.3596
450.0,0.3451
452.0,0.3579
454.0,0.3631
456.0,0.3435
458.0,0.3654
460.0,0.3572
462.0,0.3496
464.0,0.3654
466.0,0.3424
468.0,0.3721
470.0,0.3524
472.0,0.3512
474.0,0.3651
476.0,0.35
478.0,0.3648
480.0,0.373
482.0,0.4237
484.0,0.3764
486.0,0.3463
488.0,0.3676
490.0,0.3539
492.0,0.3548
494.0,0.3627
496.0,0.3475
498.0,0.3681
500.0,0.357
502.0,0.3508
504.0,0.3616
506.0,0.3488
508.0,0.3695
510.0,0.3497
512.0,0.3598
514.0,0.3687
516.0,0.3546
518.0,0.364
520.0,0.3505
522.0,0.3503
524.0,0.3712
526.0,0.3485
528.0,0.3703
530.0,0.3582
532.0,0.3668
534.0,0.366
536.0,0.3451
538.0,0.3601
540.0,0.3817
542.0,0.4507
544.0,0.3921
546.0,0.3559
548.0,0.3854
550.0,0.3638
552.0,0.3479
554.0,0.3652
556.0,0.3505
558.0,0.3758
560.0,0.3564
562.0,0.3527
564.0,0.3669
566.0,0.3441
568.0,0.3646
570.0,0.3557
572.0,0.3623
574.0,0.3717
576.0,0.3485
578.0,0.3707
580.0,0.3633
582.0,0.349
584.0,0.3649
586.0,0.3468
588.0,0.3767
590.0,0.3628
592.0,0.3506
594.0,0.3677
596.0,0.3499
598.0,0.3545
600.0,0.3827
602.0,0.4298
604.0,0.3849
606.0,0.3654
608.0,0.3768
610.0,0.3724
612.0,0.3581
614.0,0.3652
616.0,0.3525
618.0,0.3657
620.0,0.3694
622.0,0.361
624.0,0.3649
626.0,0.3508
628.0,0.3695
630.0,0.3609
632.0,0.3657
634.0,0.3778
636.0,0.3652
638.0,0.3817
640.0,0.3686
642.0,0.3533
644.0,0.3707
646.0,0.3546
648.0,0.3715
650.0,0.3675
652.0,0.3687
654.0,0.377
656.0,0.3561
658.0,0.3547
660.0,0.3873
662.0,0.4267
664.0,0.369
666.0,0.359
668.0,0.3753
670.0,0.366
672.0,0.3515
674.0,0.3638
676.0,0.3598
678.0,0.3715
680.0,0.3643
682.0,0.3611
684.0,0.3753
686.0,0.3537
688.0,0.3617
690.0,0.3529
692.0,0.3704
694.0,0.3736
696.0,0.357
698.0,0.3734
700.0,0.3711
702.0,0.3555
704.0,0.3666
706.0,0.3548
708.0,0.3811
710.0,0.3656
712.0,0.3607
714.0,0.3719
716.0,0.3623
718.0,0.3635
720.0,0.3796
722.0,0.4412
724.0,0.3795
726.0,0.3618
728.0,0.3716
730.0,0.3674
732.0,0.3607
734.0,0.3693
736.0,0.358
738.0,0.3709
740.0,0.3663
742.0,0.3639
744.0,0.374
746.0,0.3579
748.0,0.3682
750.0,0.3592
752.0,0.3733
754.0,0.3766
756.0,0.3637
758.0,0.3707
760.0,0.363
762.0,0.3548
764.0,0.3773
766.0,0.3603
768.0,0.3757
770.0,0.3678
772.0,0.3719
774.0,0.3781
776.0,0.3601
778.0,0.3681
780.0,0.404
782.0,0.4578
784.0,0.3949
786.0,0.3737
788.0,0.3932
790.0,0.373
792.0,0.3621
794.0,0.371
796.0,0.3607
798.0,0.3814
800.0,0.3751
802.0,0.3711
804.0,0.3816
806.0,0.3604
808.0,0.3674
810.0,0.3697
812.0,0.3805
814.0,0.3867
816.0,0.3666
818.0,0.3739
820.0,0.3762
822.0,0.3645
824.0,0.382
826.0,0.3757
828.0,0.3816
830.0,0.3833
832.0,0.3726
834.0,0.3846
836.0,0.3728
838.0,0.3708
840.0,0.4146
842.0,0.4366
844.0,0.3958
846.0,0.3769
848.0,0.3823
850.0,0.3784
852.0,0.3702
854.0,0.3799
856.0,0.3693
858.0,0.3945
860.0,0.4563
862.0,0.5761
864.0,0.5929
866.0,0.3644
868.0,0.3783
870.0,0.3776
872.0,0.3934
874.0,0.3885
876.0,0.3776
878.0,0.3867
880.0,0.3748
882.0,0.3678
884.0,0.3961
886.0,0.3709
888.0,0.3875
890.0,0.3758
892.0,0.386
894.0,0.3902
896.0,0.3667
898.0,0.3741
900.0,0.3924
902.0,0.4641
904.0,0.3998
906.0,0.3811
908.0,0.4009
910.0,0.3876
912.0,0.3721
914.0,0.3833
916.0,0.3716
918.0,0.3832
920.0,0.3752
922.0,0.3726
924.0,0.4195
926.0,0.4042
928.0,0.3876
930.0,0.3704
932.0,0.3883
934.0,0.3951
936.0,0.3735
938.0,0.3828
940.0,0.3788
942.0,0.3744
944.0,0.3934
946.0,0.3821
948.0,0.4075
950.0,0.3937
952.0,0.3856
954.0,0.3917
956.0,0.3773
958.0,0.3804
960.0,0.4067
962.0,0.4529
964.0,0.4009
966.0,0.376
968.0,0.3844
970.0,0.3876
972.0,0.3747
974.0,0.3909
976.0,0.3722
978.0,0.3842
980.0,0.384
982.0,0.3774
984.0,0.3881
986.0,0.3704
988.0,0.3809
990.0,0.375
992.0,0.3859
994.0,0.3966
996.0,0.3755
998.0,0.3852
1000.0,0.3832
1002.0,0.3761
1004.0,0.3949
1006.0,0.3753
1008.0,0.391
1010.0,0.3787
1012.0,0.3821
1014.0,0.3895
1016.0,0.3715
1018.0,0.3806
1020.0,0.4194
1022.0,0.4434
1024.0,0.3912
1026.0,0.3705
1028.0,0.3904
1030.0,0.3845
1032.0,0.3691
1034.0,0.3925
1036.0,0.3736
1038.0,0.3914
1040.0,0.3808
1042.0,0.3763
1044.0,0.3888
1046.0,0.3598
1048.0,0.3756
1050.0,0.3692
1052.0,0.3776
1054.0,0.3903
1056.0,0.3669
1058.0,0.3855
1060.0,0.3779
1062.0,0.4354
1064.0,0.596
1066.0,0.367
1068.0,0.3952
1070.0,0.4924
1072.0,0.4726
1074.0,0.3861
1076.0,0.3715
1078.0,0.3885
1080.0,0.4505
1082.0,0.4602
1084.0,0.3995
1086.0,0.38
1088.0,0.3847
1090.0,0.384
1092.0,0.3758
1094.0,0.3903
1096.0,0.3742
1098.0,0.3852
1100.0,0.3807
1102.0,0.3745
1104.0,0.3872
1106.0,0.3616
1108.0,0.3828
1110.0,0.3705
1112.0,0.378
1114.0,0.3882
1116.0,0.373
1118.0,0.3887
1120.0,0.3822
1122.0,0.3687
1124.0,0.394
1126.0,0.3686
1128.0,0.3831
1130.0,0.3833
1132.0,0.3798
1134.0,0.3963
1136.0,0.3716
1138.0,0.3872
1140.0,0.4207
