time_upper,rate
2.0,0.1114
4.0,0.1034
6.0,0.1047
8.0,0.1064
10.0,0.1035
12.0,0.102
14.0,0.1025
16.0,0.1023
18.0,0.101
20.0,0.1019
22.0,0.1012
24.0,0.1108
26.0,0.1046
28.0,0.1002
30.0,0.1019
32.0,0.1082
34.0,0.1092
36.0,0.1003
38.0,0.1056
40.0,0.1017
42.0,0.1023
44.0,0.1027
46.0,0.1017
48.0,0.1017
50.0,0.1031
52.0,0.1034
54.0,0.1088
56.0,0.1032
58.0,0.1032
60.0,0.1038
62.0,0.1036
64.0,0.1057
66.0,0.1048
68.0,0.106
70.0,0.1049
72.0,0.1024
74.0,0.1021
76.0,0.1033
78.0,0.1142
80.0,0.1033
82.0,0.102
84.0,0.1102
86.0,0.1039
88.0,0.1023
90.0,0.1029
92.0,0.1035
94.0,0.1023
96.0,0.1029
98.0,0.1056
100.0,0.1047
102.0,0.1027
104.0,0.107
106.0,0.1062
108.0,0.1029
110.0,0.1046
112.0,0.1053
114.0,0.1107
116.0,0.106
118.0,0.1038
120.0,0.1017
122.0,0.1079
124.0,0.1107
126.0,0.1027
128.0,0.1068
130.0,0.1043
132.0,0.1017
134.0,0.1034
136.0,0.1057
138.0,0.1018
140.0,0.1039
142.0,0.1026
144.0,0.1086
146.0,0.1027
148.0,0.1028
150.0,0.1033
152.0,0.1023
154.0,0.1023
156.0,0.1015
158.0,0.1057
160.0,0.1037
162.0,0.0997
164.0,0.1024
166.0,0.1053
168.0,0.1148
170.0,0.1031
172.0,0.1021
174.0,0.1078
176.0,0.1017
178.0,0.0999
180.0,0.103
182.0,0.1017
184.0,0.1031
186.0,0.1026
188.0,0.1052
190.0,0.1023
192.0,0.0999
194.0,0.1015
196.0,0.1006
198.0,0.1001
200.0,0.1016
202.0,0.1025
204.0,0.1071
206.0,0.0997
208.0,0.0978
210.0,0.1003
212.0,0.1069
214.0,0.0976
216.0,0.0986
218.0,0.1007
220.0,0.1036
222.0,0.0992
224.0,0.1
226.0,0.0973
228.0,0.0978
230.0,0.1001
232.0,0.0992
234.0,0.1062
236.0,0.1021
238.0,0.1007
240.0,0.1032
242.0,0.1027
244.0,0.1017
246.0,0.1046
248.0,0.1079
250.0,0.1092
252.0,0.1121
254.0,0.1135
256.0,0.1164
258.0,0.1093
260.0,0.1046
262.0,0.1054
264.0,0.1087
266.0,0.1024
268.0,0.1015
270.0,0.1021
272.0,0.1027
274.0,0.1039
276.0,0.1033
278.0,0.1074
280.0,0.1082
282.0,0.104
284.0,0.108
286.0,0.1072
288.0,0.1065
290.0,0.1084
292.0,0.1089
294.0,0.1157
296.0,0.1167
298.0,0.127
300.0,0.124
302.0,0.1197
304.0,0.1364
306.0,0.1119
308.0,0.1379
310.0,0.1145
312.0,0.1335
314.0,0.1135
316.0,0.1379
318.0,0.1194
