time_upper,rate
10.0,0.6766
20.0,0.7089
30.0,0.7377
40.0,0.6802
50.0,0.6921
60.0,0.6776
70.0,0.6543
80.0,0.6631
90.0,0.6899
100.0,0.68
110.0,0.6811
120.0,0.6689
130.0,0.6486
140.0,0.6985
150.0,0.712
160.0,0.6879
170.0,0.7154
180.0,0.6962
190.0,0.6602
200.0,0.6801
210.0,0.7005
220.0,0.6514
230.0,0.6748
240.0,0.6398
250.0,0.6757
260.0,0.6669
270.0,0.6619
280.0,0.6618
290.0,0.6689
300.0,0.6854
310.0,0.6762
320.0,0.7119
330.0,0.7136
340.0,0.6609
350.0,0.7012
360.0,0.6967
370.0,0.7303
380.0,0.7811
390.0,0.7763
400.0,0.7592
410.0,0.7963
420.0,0.756
430.0,0.7768
440.0,0.8199
450.0,0.829
460.0,0.833
470.0,0.8526
480.0,0.8655
490.0,0.8492
500.0,0.8334
510.0,0.8752
520.0,0.8725
530.0,0.9149
540.0,0.8926
550.0,0.9238
560.0,1.0
570.0,0.8957
580.0,0.8464
590.0,0.8196
600.0,0.844
610.0,0.823
620.0,0.8176
630.0,0.8394
640.0,0.8416
650.0,0.7993
660.0,0.8212
670.0,0.8051
680.0,0.8133
690.0,0.7795
700.0,0.7931
710.0,0.8015
720.0,0.7708
730.0,0.7978
740.0,0.8129
750.0,0.8103
760.0,0.7588
770.0,0.7588
780.0,0.7704
790.0,0.7785
800.0,0.7956
810.0,0.7996
820.0,0.78
830.0,0.7727
840.0,0.7806
850.0,0.7601
860.0,0.7827
870.0,0.8185
880.0,0.8204
890.0,0.8275
900.0,0.842
910.0,0.8115
920.0,0.8544
930.0,0.8176
940.0,0.8127
950.0,0.8044
960.0,0.7864
970.0,0.8017
980.0,0.816
990.0,0.8072
1000.0,0.7462
1010.0,0.7543
1020.0,0.7743
1030.0,0.7589
1040.0,0.7603
1050.0,0.7552
1060.0,0.751
1070.0,0.7719
1080.0,0.7534
1090.0,0.7453
1100.0,0.7175
1110.0,0.7224
1120.0,0.7399
1130.0,0.7648
1140.0,0.7473
1150.0,0.7155
1160.0,0.7071
1170.0,0.7234
1180.0,0.7386
1190.0,0.7221
1200.0,0.7106
1210.0,0.728
1220.0,0.7046
1230.0,0.6824
1240.0,0.698
1250.0,0.692
1260.0,0.6898
1270.0,0.6907
1280.0,0.6891
1290.0,0.6882
1300.0,0.6667
1310.0,0.6696
1320.0,0.6563
1330.0,0.6589
1340.0,0.6518
1350.0,0.6658
1360.0,0.6663
1370.0,0.6415
1380.0,0.6454
1390.0,0.6577
1400.0,0.6583
1410.0,0.6353
1420.0,0.6244
1430.0,0.6237
1440.0,0.6218
