time_upper,rate
10.0,0.8506
20.0,0.6279
30.0,0.6515
40.0,0.6479
50.0,0.6252
60.0,0.6332
70.0,0.6795
80.0,0.6181
90.0,0.651
100.0,0.6471
110.0,0.6559
120.0,0.6444
130.0,0.7074
140.0,0.7134
150.0,0.7079
160.0,0.6905
170.0,0.6907
180.0,0.6888
190.0,0.7519
200.0,0.7233
210.0,0.6995
220.0,0.6868
230.0,0.7389
240.0,0.7199
250.0,0.7554
260.0,0.7806
270.0,0.7198
280.0,0.7356
290.0,0.8431
300.0,0.7747
310.0,0.7932
320.0,0.7606
330.0,0.7684
340.0,0.6279
350.0,0.7152
360.0,0.8185
370.0,0.8536
380.0,0.8205
390.0,0.6625
400.0,0.6612
410.0,0.78
420.0,0.7661
430.0,0.8352
440.0,0.8292
450.0,0.7347
460.0,0.6527
470.0,0.8093
480.0,0.8132
490.0,0.7978
500.0,0.7366
510.0,0.6631
520.0,0.5497
530.0,0.7428
540.0,0.7448
550.0,0.7967
560.0,0.7797
570.0,0.6856
580.0,0.6553
590.0,0.8279
600.0,0.7746
610.0,0.7324
620.0,0.737
630.0,0.6305
640.0,0.6084
650.0,0.8177
660.0,0.7987
670.0,0.8172
680.0,0.8223
690.0,0.6915
700.0,0.7018
710.0,0.8156
720.0,0.8587
730.0,0.8764
740.0,0.9375
750.0,0.8154
760.0,0.831
770.0,0.976
780.0,0.9655
790.0,0.9961
800.0,0.9308
810.0,0.8277
820.0,0.8604
830.0,0.9181
840.0,0.918
850.0,0.9358
860.0,0.9011
870.0,0.8547
880.0,0.8492
890.0,0.9436
900.0,0.909
910.0,0.9277
920.0,0.889
930.0,0.8327
940.0,0.8975
950.0,1.0
960.0,0.9289
970.0,0.9203
980.0,0.8606
990.0,0.7658
1000.0,0.8376
1010.0,0.8955
1020.0,0.8829
1030.0,0.8569
1040.0,0.8514
1050.0,0.8071
1060.0,0.8514
1070.0,0.8502
1080.0,0.8537
1090.0,0.8727
1100.0,0.8475
1110.0,0.7797
1120.0,0.8484
1130.0,0.8335
1140.0,0.8427
1150.0,0.8345
1160.0,0.8278
1170.0,0.7972
1180.0,0.8512
1190.0,0.8194
1200.0,0.808
1210.0,0.8091
1220.0,0.7859
1230.0,0.7974
1240.0,0.8278
1250.0,0.7731
1260.0,0.769
1270.0,0.7759
1280.0,0.7277
1290.0,0.7253
1300.0,0.7477
1310.0,0.7516
1320.0,0.7134
1330.0,0.717
1340.0,0.6909
1350.0,0.6931
1360.0,0.7338
1370.0,0.7146
1380.0,0.6902
1390.0,0.7132
1400.0,0.6837
1410.0,0.7153
1420.0,0.6929
1430.0,0.6753
1440.0,0.6667
